movieId,title,genres,imdbId,tmdbId,overview,tagline,runtime,tmdb_rating
25833,Camille (1936),Drama|Romance,28683,43874.0,"Life in 1847 Paris is as spirited as champagne and as unforgiving as the gray morning after. In gambling dens and lavish soirees, men of means exert their wills and women turned courtesans exult in pleasure. One such woman is Marguerite Gautier, who begins a sumptuous romance with Armand Duval.",You who are so young—where can you have learned all you know about women like me?,109.0,6.937
25834,Captains Courageous (1937),Adventure|Drama,28691,16515.0,"Harvey, the arrogant and spoiled son of an indulgent absentee-father, falls overboard from a transatlantic steamship and is rescued by a fishing vessel on the Grand Banks. Harvey fails to persuade them to take him ashore, nor convince the crew of his wealth. The captain offers him a low-paid job, until they return to port, as part of the crew that turns him into a mature, considerate young man.","As great as ""Mutiny on the Bounty""",115.0,7.448
25841,Stage Door (1937),Drama,29604,43864.0,The ups and downs in the lives and careers of a group of ambitious young actresses and show girls from disparate backgrounds brought together in a theatrical hostel.,Great stars! Great story! Great picture!,92.0,6.996
25850,Holiday (1938),Comedy|Drama|Romance,30241,16274.0,"Johnny Case, a freethinking financier, has finally found the girl of his dreams — Julia Seton, the spoiled daughter of a socially prominent millionaire — and she's agreed to marry him. But when Johnny plans a holiday for the two to enjoy life while they are still young, his fiancée has other plans & that is for Johnny to work in her father's bank!",Every day's a holiday... when you're in love.,97.0,7.287
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,31867,37698.0,"After World War I, Armistice Lloyd Hart goes back to practice law, former saloon keeper George Hally turns to bootlegging, and out-of-work Eddie Bartlett becomes a cab driver. Eddie builds a fleet of cabs through delivery of bootleg liquor and hires Lloyd as his lawyer. George becomes Eddie's partner and the rackets flourish until love and rivalry interfere.",The land of the free gone wild! The heyday of the hotcha! The shock-crammed days G-men took ten whole years to lick!,104.0,7.516
25856,Wuthering Heights (1939),Drama|Romance,32145,3084.0,"The Earnshaws are Yorkshire farmers during the early 19th Century. One day, Mr. Earnshaw returns from a trip to the city, bringing with him a ragged little boy called Heathcliff. Earnshaw's son, Hindley, resents the child, but Heathcliff becomes companion and soulmate to Hindley's sister, Catherine. After her parents die, Cathy and Heathcliff grow up wild and free on the moors and despite the continued enmity between Hindley and Heathcliff they're happy -- until Cathy meets Edgar Linton, the son of a wealthy neighbor.",I am torn with Desire… tortured by hate!,104.0,7.2
25865,"Letter, The (1940)",Drama|Film-Noir,32701,17801.0,"After a woman shoots a man to death, a damning letter she wrote raises suspicions.","Fascinating, Tantalizing and DANGEROUS!",95.0,7.285
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,33712,38914.0,"Boxer Joe Pendleton, flying to his next fight, crashes...because a Heavenly Messenger, new on the job, snatched Joe's spirit prematurely from his body. Before the matter can be rectified, Joe's body is cremated; so the celestial Mr. Jordan grants him the use of the body of wealthy Bruce Farnsworth, who's just been murdered by his wife. Joe tries to remake Farnsworth's unworthy life in his own clean-cut image, but then falls in love; and what about that murderous wife?",A picture different from anything ever screened before!,94.0,6.943
25886,Random Harvest (1942),Drama|Romance,35238,22387.0,"Wandered away from his asylum, an amnesiac World War I veteran falls in love with a music hall star but his amnesia makes it difficult to last.",He had found love - lost it - and now had found it again!,125.0,7.3
25887,Tales of Manhattan (1942),Comedy|Drama,35415,27655.0,Ten screenwriters collaborated on this series of tales concerning the effect a tailcoat cursed by its tailor has on those who wear it. The video release features a W.C. Fields segment not included in the original theatrical release.,An Experience You'll never forget !,118.0,6.206
25898,Day of Wrath (Vredens dag) (1943),Drama,36506,41391.0,"In a Danish village in the early 1600s, a young woman named Anne, whose mother was thought to be a witch, develops sympathy toward an old woman, Marte, who is accused of witchcraft. The intervention of Anne's older but kindly husband, Pastor Absalon saved her mother -- but now, urged on by his overbearing mother, he refuses to help Marte. When Absalon's son returns home and is attracted to Anne, it's a matter of time before her family destiny catches up with her.",A Drama of Fear and Superstition in the 20th Century,97.0,7.965
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,37077,42879.0,A small-town girl with a soft spot for American soldiers wakes up the morning after a wild farewell party for the troops to find that she married someone she can't remember.,"The True Story of TRUDY KOCKENLOCKER, who kissed the Boys Goodbye... REGIMENT BY REGIMENT!",98.0,6.746
25906,Mr. Skeffington (1944),Drama|Romance,37094,43307.0,A beautiful but vain woman who rejects the love of her older husband must face the loss of her youth and beauty.,She was lucky that Mr. Skeffington was such a gentleman!,145.0,6.627
25923,Great Expectations (1946),Drama,38574,14320.0,"In this Dickens adaptation, orphan Pip discovers through lawyer Mr. Jaggers that a mysterious benefactor wishes to ensure that he becomes a gentleman. Reunited with his childhood patron, Miss Havisham, and his first love, the beautiful but emotionally cold Estella, he discovers that the elderly spinster has gone mad from having been left at the altar as a young woman, and has made her charge into a warped, unfeeling heartbreaker.",From the Vivid Pages of Charles Dickens' Masterpiece!,118.0,7.27
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,38991,20246.0,"An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi, who may be hiding out in a small town in the guise of a distinguished professor engaged to the Supreme Court Justice’s daughter.",The most deceitful man a woman ever loved!,95.0,7.223
25937,Easter Parade (1948),Musical|Romance,40308,29380.0,"On the day before Easter in 1911, Don Hewes is crushed when his dancing partner (and object of affection) Nadine Hale refuses to start a new contract with him. To prove Nadine's not important to him, Don acquires innocent new protege Hannah Brown, vowing to make her a star in time for next year's Easter parade.",The Happiest Musical Ever Made is Irving Berlin's Easter Parade,103.0,7.024
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,40525,3766.0,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,I told you... you know nothing about wickedness,87.0,7.35
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,40876,41609.0,"In 17th century France, young D'Artagnan wants to join the King's Musketeers, but instead befriends three legendary musketeers—Athos, Porthos, and Aramis—and together, they become embroiled in the political intrigue surrounding King Louis XIII and his adversaries, particularly the powerful Cardinal Richelieu.",THE COMPLETE ROMANCE...THE FULL NOVEL!,125.0,6.7
25947,Unfaithfully Yours (1948),Comedy,40919,33115.0,"Before he left for a brief European visit, symphony conductor Sir Alfred De Carter casually asked his staid brother-in-law August to look out for his young wife, Daphne, during his absence. August has hired a private detective to keep tabs on her. But when the private eye's report suggests Daphne might have been canoodling with his secretary, Sir Alfred begins to imagine how he might take his revenge.","Will somebody ""get her"" tonite?",105.0,7.19
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,41587,45578.0,"A letter is addressed to three wives from their ""best friend"" Addie Ross, announcing that she is running away with one of their husbands - but she does not say which one.",ALL OF THEM WONDERED WHILE ONE OF THEM WANDERED!,103.0,7.197
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,42200,25209.0,Gunslinger Annie Oakley romances fellow sharpshooter Frank Butler as they travel with Buffalo Bill's Wild West Show.,Biggest musical under the sun!,107.0,6.738
25962,King Solomon's Mines (1950),Action|Adventure|Romance,42646,43388.0,Fortune hunter Allan Quatermain teams up with a resourceful woman to help her find her missing husband lost in the wilds of 1900s Africa while being pursued by hostile tribes and a rival German explorer.,Lovers trapped in animal stampede!,103.0,6.456
